ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,crime_rate,lag_1,lag_7
13834061,JJ252702,5/12/2025 15:40,0000X N STATE ST,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,112,1,34,32,6,1176363.0,1900552.0,2025,5/20/2025 16:02,41.88247092,-87.62784763,"(41.882470918, -87.627847625)",22.0,14310.0,38.0,92.0,36.0,41.0,22.0,93.0,31.666666666666668,35.0,26.666666666666668
13833409,JJ252003,5/12/2025 15:40,025XX W 51ST ST,820,THEFT,$500 AND UNDER,RESTAURANT,True,False,923,9,14,63,6,1160078.0,1870765.0,2025,5/20/2025 16:02,41.80108391,-87.68846753,"(41.801083911, -87.688467526)",49.0,22248.0,61.0,763.0,8.0,56.0,23.0,120.0,10.0,6.666666666666667,10.0
13834640,JJ252626,5/12/2025 15:45,064XX N Clark St,820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,2432,24,40,1,6,1164364.0,1942706.0,2025,5/20/2025 16:02,41.99840596,-87.67071144,"(41.998405962, -87.670711435)",46.0,4451.0,10.0,242.0,24.0,9.0,11.0,41.0,10.0,5.0,16.666666666666668
13833462,JJ251973,5/12/2025 15:46,065XX S CHAMPLAIN AVE,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,321,3,20,42,08A,1181693.0,1861749.0,2025,5/20/2025 16:02,41.77587085,-87.60947662,"(41.77587085, -87.609476619)",53.0,22260.0,9.0,332.0,4.0,60.0,18.0,206.0,30.0,6.666666666666667,20.0
13834167,JJ252012,5/12/2025 15:46,011XX S DELANO CT E,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,123,1,34,32,6,1175165.0,1895362.0,2025,5/20/2025 16:02,41.86825618,-87.63240229,"(41.868256175, -87.632402287)",48.0,14917.0,38.0,12.0,26.0,35.0,22.0,144.0,31.666666666666668,35.0,26.666666666666668
13834184,JJ252730,5/12/2025 15:48,002XX N COLUMBUS DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOTEL / MOTEL,False,False,114,1,42,32,11,1178302.0,1901916.0,2025,5/20/2025 16:02,41.88616984,-87.62068608,"(41.886169843, -87.620686081)",22.0,14309.0,38.0,580.0,36.0,42.0,22.0,87.0,31.666666666666668,35.0,26.666666666666668
13837603,JJ257058,5/12/2025 15:55,010XX E 75TH ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,624,6,8,69,5,1184615.0,1855498.0,2025,5/20/2025 16:02,41.75864953,-87.59896061,"(41.758649528, -87.598960608)",9.0,21546.0,67.0,121.0,35.0,61.0,18.0,223.0,26.666666666666668,26.666666666666668,23.333333333333336
13833557,JJ252001,5/12/2025 15:55,076XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,414,4,8,43,14,1190860.0,1854807.0,2025,5/20/2025 16:02,41.75660479,-87.57609578,"(41.756604794, -87.576095781)",9.0,22538.0,39.0,188.0,35.0,24.0,19.0,222.0,48.333333333333336,25.0,38.333333333333336
13833503,JJ252050,5/12/2025 15:56,024XX N LAWNDALE AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,2524,25,35,22,04A,1151306.0,1915921.0,2025,5/20/2025 16:02,41.92517332,-87.71945369,"(41.925173319, -87.719453692)",15.0,22535.0,23.0,186.0,17.0,1.0,6.0,181.0,23.333333333333336,16.666666666666668,13.333333333333334
13833516,JJ252232,5/12/2025 16:00,013XX W LAKE ST,460,BATTERY,SIMPLE,SIDEWALK,False,False,1215,12,27,28,08B,1167120.0,1901555.0,2025,5/20/2025 16:02,41.88542671,-87.66175904,"(41.885426714, -87.661759042)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,92.0,65.0,36.66666666666667,45.0
13834588,JJ253479,5/12/2025 16:00,045XX S WESTERN BLVD,460,BATTERY,SIMPLE,STREET,False,False,924,9,12,61,08B,1161289.0,1874276.0,2025,5/20/2025 16:02,41.81069352,-87.68392905,"(41.810693516, -87.683929054)",29.0,14924.0,55.0,687.0,3.0,37.0,23.0,115.0,15.0,8.333333333333334,5.0
13835170,JJ254075,5/12/2025 16:00,034XX W 77TH ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,835,8,18,70,08B,1154616.0,1853337.0,2025,5/20/2025 16:02,41.75336954,-87.70896282,"(41.753369537, -87.708962817)",6.0,4300.0,69.0,498.0,30.0,8.0,13.0,226.0,13.333333333333334,1.6666666666666667,10.0
13833994,JJ252549,5/12/2025 16:00,014XX W 83RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,614,6,18,71,14,1167960.0,1849701.0,2025,5/20/2025 16:02,41.7431157,-87.66016607,"(41.7431157, -87.660166072)",18.0,21554.0,70.0,531.0,13.0,59.0,20.0,237.0,33.333333333333336,18.333333333333336,28.333333333333336
13834106,JJ252582,5/12/2025 16:00,002XX S LAFLIN ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1231,12,34,28,6,1166436.0,1899041.0,2025,5/20/2025 16:02,41.87854276,-87.66434277,"(41.878542764, -87.664342772)",48.0,14917.0,29.0,91.0,23.0,44.0,15.0,136.0,65.0,36.66666666666667,45.0
13834443,JJ253118,5/12/2025 16:00,042XX N KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1722,17,39,16,14,1147642.0,1927871.0,2025,5/20/2025 16:02,41.95803633,-87.73260933,"(41.958036329, -87.732609329)",25.0,22618.0,16.0,269.0,38.0,21.0,1.0,11.0,13.333333333333334,10.0,5.0
13836638,JJ255404,5/12/2025 16:00,015XX E 62ND ST,460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,314,3,5,42,08B,1187659.0,1864361.0,2025,5/20/2025 16:02,41.78289851,-87.58752305,"(41.782898508, -87.587523049)",32.0,22260.0,9.0,469.0,33.0,60.0,18.0,273.0,30.0,6.666666666666667,20.0
13833435,JJ252076,5/12/2025 16:00,057XX S CORNELL DR,710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,331,3,5,41,6,1188208.0,1867383.0,2025,5/20/2025 16:02,41.79117802,-87.5854139,"(41.791178022, -87.585413895)",32.0,22260.0,8.0,502.0,33.0,60.0,18.0,262.0,13.333333333333334,6.666666666666667,13.333333333333334
13833696,JJ252037,5/12/2025 16:03,042XX W 26TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,GAS STATION,True,False,1031,10,22,30,26,1148278.0,1886377.0,2025,5/20/2025 16:02,41.84416023,-87.7313416,"(41.844160231, -87.7313416)",14.0,21569.0,32.0,205.0,28.0,57.0,21.0,161.0,16.666666666666668,13.333333333333334,11.666666666666668
13833374,JJ252017,5/12/2025 16:05,022XX S KOLIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,1013,10,22,29,08B,1147998.0,1888760.0,2025,5/20/2025 16:02,41.85070487,-87.73230796,"(41.850704874, -87.732307956)",14.0,21569.0,30.0,125.0,28.0,57.0,21.0,161.0,23.333333333333336,31.666666666666668,38.333333333333336
13833739,JJ252008,5/12/2025 16:07,055XX S THROOP ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,713,7,16,67,04B,1168606.0,1867939.0,2025,5/20/2025 16:02,41.79314922,-87.65727384,"(41.793149218, -87.65727384)",19.0,22257.0,65.0,297.0,2.0,23.0,17.0,266.0,25.0,21.666666666666668,15.0
13833325,JJ252022,5/12/2025 16:08,036XX W FERDINAND ST,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1122,11,27,23,18,1152056.0,1903088.0,2025,5/20/2025 16:02,41.8899436,-87.71703662,"(41.8899436, -87.717036623)",41.0,21572.0,24.0,584.0,46.0,30.0,16.0,82.0,43.333333333333336,40.0,28.333333333333336
13833356,JJ252025,5/12/2025 16:11,011XX S MOZART ST,560,ASSAULT,SIMPLE,SIDEWALK,False,False,1135,11,28,29,08A,1157529.0,1895048.0,2025,5/20/2025 16:02,41.86777144,-87.69715612,"(41.867771435, -87.697156121)",11.0,21184.0,30.0,35.0,23.0,28.0,16.0,146.0,23.333333333333336,31.666666666666668,38.333333333333336
13833350,JJ252013,5/12/2025 16:13,016XX N PULASKI RD,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2535,25,26,23,6,1149466.0,1910591.0,2025,5/20/2025 16:02,41.91058325,-87.72635338,"(41.91058325, -87.726353375)",27.0,22615.0,24.0,285.0,49.0,2.0,6.0,194.0,43.333333333333336,40.0,28.333333333333336
13833376,JJ252093,5/12/2025 16:15,074XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,732,7,17,68,14,1173249.0,1855700.0,2025,5/20/2025 16:02,41.75946254,-87.64061,"(41.759462544, -87.64061)",17.0,21559.0,66.0,511.0,32.0,11.0,17.0,214.0,20.0,6.666666666666667,23.333333333333336
13833487,JJ252053,5/12/2025 16:16,105XX S THROOP ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,2232,22,21,73,26,1169529.0,1834880.0,2025,5/20/2025 16:02,41.70241085,-87.65484518,"(41.702410852, -87.654845183)",18.0,22212.0,72.0,595.0,22.0,13.0,9.0,253.0,11.666666666666668,10.0,15.0
13833578,JJ251962,5/12/2025 16:24,033XX W HARRISON ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,GAS STATION,True,False,1134,11,24,27,18,1153993.0,1897159.0,2025,5/20/2025 16:02,41.87363542,-87.71008119,"(41.873635421, -87.710081187)",36.0,21572.0,28.0,36.0,14.0,30.0,16.0,140.0,10.0,23.333333333333336,21.666666666666668
13833736,JJ252147,5/12/2025 16:27,001XX N STATE ST,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,False,False,111,1,42,32,08B,1176330.0,1901649.0,2025,5/20/2025 16:02,41.88548189,-87.62793569,"(41.885481891, -87.627935689)",22.0,14309.0,38.0,92.0,36.0,42.0,22.0,88.0,31.666666666666668,35.0,26.666666666666668
13833406,JJ252046,5/12/2025 16:28,091XX S BISHOP ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2222,22,21,73,08B,1168272.0,1844105.0,2025,5/20/2025 16:02,41.72775276,-87.6591835,"(41.727752762, -87.659183496)",18.0,21554.0,72.0,195.0,13.0,59.0,9.0,244.0,11.666666666666668,10.0,15.0
13833375,JJ252060,5/12/2025 16:34,064XX W DIVERSEY AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,2512,25,36,19,08A,1132803.0,1917907.0,2025,5/20/2025 16:02,41.9309665,-87.78739692,"(41.930966504, -87.78739692)",39.0,4454.0,19.0,137.0,44.0,52.0,6.0,179.0,21.666666666666668,30.0,16.666666666666668
13833698,JJ252223,5/12/2025 16:34,031XX W LOGAN BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1411,14,35,22,26,1154813.0,1917259.0,2025,5/20/2025 16:02,41.92877528,-87.70653134,"(41.928775278, -87.706531338)",15.0,22535.0,23.0,549.0,40.0,1.0,7.0,174.0,23.333333333333336,16.666666666666668,13.333333333333334
13833464,JJ252048,5/12/2025 16:34,029XX S FEDERAL ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,133,1,3,35,26,1176110.0,1885647.0,2025,5/20/2025 16:02,41.84157631,-87.6292255,"(41.841576307, -87.629225501)",12.0,21194.0,1.0,377.0,9.0,40.0,22.0,163.0,15.0,18.333333333333336,21.666666666666668
13833716,JJ252054,5/12/2025 16:35,027XX N CLYBOURN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,19,32,7,6,1162872.0,1918208.0,2025,5/20/2025 16:02,41.93121391,-87.67689045,"(41.93121391, -87.676890454)",16.0,21190.0,68.0,743.0,40.0,16.0,5.0,172.0,21.666666666666668,15.0,15.0
13833359,JJ252034,5/12/2025 16:37,034XX W JACKSON BLVD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1123,11,28,27,18,1153399.0,1898475.0,2025,5/20/2025 16:02,41.87725848,-87.71222711,"(41.87725848, -87.712227112)",11.0,21572.0,28.0,783.0,23.0,30.0,16.0,141.0,10.0,23.333333333333336,21.666666666666668
13833472,JJ252091,5/12/2025 16:37,016XX N TRIPP AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2534,25,26,23,08B,1147806.0,1910461.0,2025,5/20/2025 16:02,41.91025859,-87.732455,"(41.91025859, -87.732454998)",27.0,22615.0,24.0,285.0,49.0,2.0,6.0,194.0,43.333333333333336,40.0,28.333333333333336
13833448,JJ252117,5/12/2025 16:40,009XX S WABASH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,123,1,4,32,6,1176929.0,1896154.0,2025,5/20/2025 16:02,41.87038976,-87.6259024,"(41.870389764, -87.625902397)",48.0,14913.0,38.0,368.0,10.0,35.0,22.0,144.0,31.666666666666668,35.0,26.666666666666668
13838867,JJ252193,5/12/2025 16:44,081XX S STEWART AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,622,6,6,44,04A,1175038.0,1851065.0,2025,5/20/2025 16:02,41.74670382,-87.63419143,"(41.74670382, -87.634191426)",18.0,21554.0,40.0,1.0,13.0,59.0,20.0,236.0,28.333333333333336,13.333333333333334,18.333333333333336
13833407,JJ252062,5/12/2025 16:45,0000X W 113TH ST,460,BATTERY,SIMPLE,STREET,False,True,522,5,9,49,08B,1177926.0,1830038.0,2025,5/20/2025 16:02,41.68893806,-87.62424371,"(41.688938058, -87.624243713)",45.0,21861.0,45.0,660.0,22.0,19.0,10.0,267.0,18.333333333333336,31.666666666666668,26.666666666666668
13833392,JJ252138,5/12/2025 16:46,014XX N HAMLIN AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,False,False,2535,25,26,23,24,1150776.0,1909353.0,2025,5/20/2025 16:02,41.90716052,-87.72157332,"(41.90716052, -87.721573323)",27.0,4299.0,24.0,454.0,49.0,5.0,6.0,193.0,43.333333333333336,40.0,28.333333333333336
13839351,JJ252105,5/12/2025 16:50,015XX E 53RD ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,False,False,234,2,5,41,04B,1187590.0,1870433.0,2025,5/20/2025 16:02,41.79956218,-87.58758291,"(41.799562177, -87.587582914)",1.0,21192.0,8.0,500.0,10.0,10.0,24.0,122.0,13.333333333333334,6.666666666666667,13.333333333333334
13833857,JJ252438,5/12/2025 16:50,0000X N DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,112,1,34,32,6,1175937.0,1900516.0,2025,5/20/2025 16:02,41.88238173,-87.62941297,"(41.882381731, -87.629412971)",22.0,14310.0,38.0,92.0,36.0,41.0,22.0,93.0,31.666666666666668,35.0,26.666666666666668
13833777,JJ252103,5/12/2025 16:51,082XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,631,6,6,44,15,1178587.0,1850331.0,2025,5/20/2025 16:02,41.74460977,-87.62120935,"(41.744609771, -87.621209347)",31.0,21546.0,40.0,406.0,32.0,61.0,20.0,235.0,28.333333333333336,13.333333333333334,18.333333333333336
13833395,JJ252071,5/12/2025 16:51,066XX S COTTAGE GROVE AVE,320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,321,3,20,42,3,1182704.0,1861091.0,2025,5/20/2025 16:02,41.77404183,-87.60579083,"(41.774041825, -87.60579083)",53.0,22260.0,9.0,347.0,4.0,60.0,18.0,206.0,30.0,6.666666666666667,20.0
13833541,JJ252081,5/12/2025 16:55,087XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,RESTAURANT,False,False,412,4,8,48,08B,1188323.0,1847328.0,2025,5/20/2025 16:02,41.73614261,-87.58563143,"(41.736142605, -87.585631434)",9.0,21202.0,44.0,490.0,35.0,61.0,19.0,240.0,5.0,1.6666666666666667,10.0
13833506,JJ252087,5/12/2025 16:58,071XX S STATE ST,460,BATTERY,SIMPLE,CONVENIENCE STORE,True,False,323,3,6,69,08B,1177522.0,1857646.0,2025,5/20/2025 16:02,41.7647071,-87.62489091,"(41.764707098, -87.624890909)",31.0,21546.0,67.0,494.0,32.0,11.0,18.0,223.0,26.666666666666668,26.666666666666668,23.333333333333336
13833745,JJ252236,5/12/2025 17:00,082XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,614,6,17,71,08B,1167104.0,1850143.0,2025,5/20/2025 16:02,41.74434694,-87.66328989,"(41.744346944, -87.663289889)",18.0,21554.0,70.0,532.0,13.0,59.0,20.0,237.0,33.333333333333336,18.333333333333336,28.333333333333336
13835093,JJ254094,5/12/2025 17:00,072XX S COLES AVE,820,THEFT,$500 AND UNDER,STREET,False,False,334,3,7,43,6,1194434.0,1857681.0,2025,5/20/2025 16:02,41.76440419,-87.56290367,"(41.764404193, -87.562903666)",43.0,22538.0,39.0,417.0,37.0,24.0,18.0,213.0,48.333333333333336,25.0,38.333333333333336
13833399,JJ252077,5/12/2025 17:00,023XX W 109TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2212,22,19,75,26,1162780.0,1832281.0,2025,5/20/2025 16:02,41.695422,-87.67963055,"(41.695421997, -87.679630546)",33.0,22212.0,74.0,380.0,42.0,13.0,9.0,257.0,8.333333333333334,11.666666666666668,8.333333333333334
13834409,JJ252993,5/12/2025 17:00,039XX W DIVISION ST,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VACANT LOT / LAND,False,False,1112,11,37,23,6,1150022.0,1907718.0,2025,5/20/2025 16:02,41.90268864,-87.72438575,"(41.902688642, -87.724385748)",41.0,4299.0,24.0,454.0,45.0,5.0,6.0,193.0,43.333333333333336,40.0,28.333333333333336
13833530,JJ252246,5/12/2025 17:00,002XX E 121ST PL,560,ASSAULT,SIMPLE,APARTMENT,False,True,532,5,9,53,08A,1180007.0,1824447.0,2025,5/20/2025 16:02,41.67354828,-87.61679552,"(41.673548279, -87.616795523)",30.0,21861.0,50.0,504.0,43.0,19.0,10.0,219.0,11.666666666666668,21.666666666666668,11.666666666666668
13834646,JJ252737,5/12/2025 17:00,014XX W THOME AVE,810,THEFT,OVER $500,STREET,False,False,2433,24,48,77,6,1165485.0,1941640.0,2025,5/20/2025 16:02,41.99545695,-87.66661819,"(41.995456954, -87.666618187)",46.0,4451.0,76.0,536.0,16.0,14.0,11.0,50.0,11.666666666666668,3.3333333333333335,11.666666666666668
13835956,JJ255051,5/12/2025 17:00,111XX S HALSTED ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,False,False,2233,22,21,75,11,1172967.0,1831077.0,2025,5/20/2025 16:02,41.69189982,-87.64236788,"(41.69189982, -87.642367883)",45.0,21861.0,74.0,663.0,22.0,13.0,9.0,258.0,8.333333333333334,11.666666666666668,8.333333333333334
13834426,JJ252134,5/12/2025 17:00,024XX E 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4,7,43,08B,1194024.0,1853729.0,2025,5/20/2025 16:02,41.75356967,-87.56453584,"(41.75356967, -87.564535841)",43.0,22538.0,39.0,246.0,37.0,24.0,19.0,225.0,48.333333333333336,25.0,38.333333333333336
13834054,JJ252629,5/12/2025 17:00,022XX N SAWYER AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,1413,14,35,22,6,1154142.0,1914730.0,2025,5/20/2025 16:02,41.92184893,-87.70906471,"(41.921848931, -87.709064712)",10.0,22535.0,23.0,321.0,40.0,1.0,7.0,185.0,23.333333333333336,16.666666666666668,13.333333333333334
13834761,JJ252311,5/12/2025 17:00,0000X W 95TH ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,634,6,9,49,3,1177762.0,1841949.0,2025,5/20/2025 16:02,41.7216272,-87.62448518,"(41.721627204, -87.624485177)",18.0,21861.0,45.0,187.0,13.0,59.0,20.0,242.0,18.333333333333336,31.666666666666668,26.666666666666668
13833428,JJ252106,5/12/2025 17:07,023XX W WARREN BLVD,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1223,12,27,28,04B,1160868.0,1900296.0,2025,5/20/2025 16:02,41.88210387,-87.68475247,"(41.882103874, -87.684752469)",48.0,21184.0,29.0,37.0,46.0,28.0,15.0,75.0,65.0,36.66666666666667,45.0
13833983,JJ252538,5/12/2025 17:11,067XX S MERRILL AVE,810,THEFT,OVER $500,STREET,False,False,331,3,5,43,6,1191702.0,1860801.0,2025,5/20/2025 16:02,41.77303242,-87.57281584,"(41.773032424, -87.572815843)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,262.0,48.333333333333336,25.0,38.333333333333336
13833444,JJ252108,5/12/2025 17:14,011XX S CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,123,1,34,32,6,1175696.0,1895352.0,2025,5/20/2025 16:02,41.86821682,-87.6304532,"(41.86821682, -87.6304532)",48.0,14913.0,38.0,12.0,10.0,35.0,22.0,144.0,31.666666666666668,35.0,26.666666666666668
13833847,JJ252437,5/12/2025 17:20,049XX W GRACE ST,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,False,False,1634,16,45,15,11,1142744.0,1924809.0,2025,5/20/2025 16:02,41.94972674,-87.75069284,"(41.949726738, -87.750692844)",20.0,22618.0,15.0,360.0,50.0,21.0,12.0,26.0,16.666666666666668,13.333333333333334,6.666666666666667
13834170,JJ252624,5/12/2025 17:30,061XX S DREXEL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,313,3,20,42,7,1183066.0,1864341.0,2025,5/20/2025 16:02,41.78295171,-87.60436283,"(41.782951712, -87.604362828)",53.0,22260.0,9.0,470.0,4.0,60.0,18.0,275.0,30.0,6.666666666666667,20.0
13833455,JJ252141,5/12/2025 17:30,008XX N MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,False,False,1833,18,42,8,14,1177311.0,1905834.0,2025,5/20/2025 16:02,41.89694356,-87.62420631,"(41.896943556, -87.624206307)",22.0,21182.0,37.0,104.0,36.0,6.0,14.0,71.0,20.0,56.66666666666667,38.333333333333336
13834654,JJ252575,5/12/2025 17:30,037XX N ELSTON AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1732,17,35,16,6,1152933.0,1924849.0,2025,5/20/2025 16:02,41.94964032,-87.71323801,"(41.949640324, -87.713238008)",15.0,21538.0,16.0,325.0,12.0,39.0,1.0,20.0,13.333333333333334,10.0,5.0
13834744,JJ253555,5/12/2025 17:30,060XX S KOLIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,813,8,13,65,08B,1148407.0,1864115.0,2025,5/20/2025 16:02,41.78306757,-87.73144041,"(41.783067574, -87.731440408)",23.0,21867.0,63.0,292.0,15.0,58.0,13.0,271.0,6.666666666666667,3.3333333333333335,6.666666666666667
13834187,JJ252731,5/12/2025 17:30,013XX W 52ND ST,460,BATTERY,SIMPLE,PARK PROPERTY,False,False,934,9,20,61,08B,1168459.0,1870286.0,2025,5/20/2025 16:02,41.79959283,-87.65774524,"(41.799592827, -87.657745237)",19.0,14924.0,59.0,790.0,4.0,37.0,23.0,127.0,15.0,8.333333333333334,5.0
13833782,JJ252215,5/12/2025 17:35,026XX S CALUMET AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,133,1,4,35,04A,1178925.0,1887036.0,2025,5/20/2025 16:02,41.84532403,-87.61885309,"(41.845324028, -87.618853086)",1.0,21194.0,1.0,191.0,10.0,40.0,22.0,163.0,15.0,18.333333333333336,21.666666666666668
13833457,JJ252148,5/12/2025 17:37,014XX S WABASH AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,131,1,3,33,08A,1176993.0,1893702.0,2025,5/20/2025 16:02,41.86365988,-87.62574164,"(41.863659876, -87.625741636)",48.0,14913.0,34.0,374.0,9.0,35.0,22.0,94.0,15.0,11.666666666666668,6.666666666666667
13833695,JJ252131,5/12/2025 17:37,003XX W ADAMS ST,1120,DECEPTIVE PRACTICE,FORGERY,DEPARTMENT STORE,False,False,122,1,42,32,10,1174185.0,1899401.0,2025,5/20/2025 16:02,41.87936136,-87.63587954,"(41.879361356, -87.635879544)",48.0,14914.0,38.0,92.0,36.0,46.0,22.0,79.0,31.666666666666668,35.0,26.666666666666668
13833711,JJ252132,5/12/2025 17:39,018XX E 95TH ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,CHA PARKING LOT / GROUNDS,True,False,431,4,7,51,18,1189958.0,1842338.0,2025,5/20/2025 16:02,41.72241041,-87.57980151,"(41.722410409, -87.579801505)",43.0,21202.0,48.0,252.0,37.0,25.0,19.0,249.0,6.666666666666667,11.666666666666668,6.666666666666667
13833740,JJ252165,5/12/2025 17:40,050XX W AGATITE AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,False,False,1623,16,45,15,04A,1141802.0,1929113.0,2025,5/20/2025 16:02,41.96155482,-87.75404862,"(41.961554817, -87.754048618)",20.0,21869.0,15.0,259.0,50.0,48.0,12.0,58.0,16.666666666666668,13.333333333333334,6.666666666666667
13833481,JJ252157,5/12/2025 17:47,053XX S ASHLAND AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,934,9,16,61,08A,1166578.0,1869406.0,2025,5/20/2025 16:02,41.79721837,-87.66466847,"(41.797218365, -87.664668469)",19.0,14924.0,59.0,790.0,2.0,37.0,23.0,127.0,15.0,8.333333333333334,5.0
13833532,JJ252162,5/12/2025 17:50,054XX W WEST END AVE,820,THEFT,$500 AND UNDER,ALLEY,False,True,1523,15,37,25,6,1139746.0,1900935.0,2025,5/20/2025 16:02,41.88426922,-87.7622976,"(41.884269219, -87.762297601)",11.0,22216.0,26.0,674.0,23.0,32.0,25.0,84.0,33.333333333333336,58.333333333333336,46.66666666666667
13833542,JJ252146,5/12/2025 17:54,052XX W MADISON ST,312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,False,False,1522,15,37,25,3,1141512.0,1899523.0,2025,5/20/2025 16:02,41.88036208,-87.75584744,"(41.880362084, -87.755847438)",11.0,22216.0,26.0,674.0,23.0,32.0,25.0,97.0,33.333333333333336,58.333333333333336,46.66666666666667
